continent,iso_code,location,year,month,weekday,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,tests_units
South America,BRA,Brazil,2020,2,2,2020-02-26,,,,,,,
South America,BRA,Brazil,2020,2,3,2020-02-27,,,,,,,
South America,BRA,Brazil,2020,2,4,2020-02-28,,,,,,,
South America,BRA,Brazil,2020,2,5,2020-02-29,,,,,,,
South America,BRA,Brazil,2020,3,6,2020-03-01,,,,,,,
South America,BRA,Brazil,2020,3,0,2020-03-02,,,,,,,
South America,BRA,Brazil,2020,3,1,2020-03-03,,,,,,,
South America,BRA,Brazil,2020,3,2,2020-03-04,,,,,,,
South America,BRA,Brazil,2020,3,3,2020-03-05,,,,,,,
South America,BRA,Brazil,2020,3,4,2020-03-06,,,,,,,
South America,BRA,Brazil,2020,3,5,2020-03-07,,,,,,,
South America,BRA,Brazil,2020,3,6,2020-03-08,,,,,,,
South America,BRA,Brazil,2020,3,0,2020-03-09,,,,,,,
South America,BRA,Brazil,2020,3,1,2020-03-10,,,,,,,
South America,BRA,Brazil,2020,3,2,2020-03-11,,,,,,,
South America,BRA,Brazil,2020,3,3,2020-03-12,,,,,,,
South America,BRA,Brazil,2020,3,4,2020-03-13,,,,,,,
South America,BRA,Brazil,2020,3,5,2020-03-14,,,,,,,
South America,BRA,Brazil,2020,3,6,2020-03-15,,,,,,,
South America,BRA,Brazil,2020,3,0,2020-03-16,,,,,,,
South America,BRA,Brazil,2020,3,1,2020-03-17,,,,,,,
South America,BRA,Brazil,2020,3,2,2020-03-18,,,,,,,
South America,BRA,Brazil,2020,3,3,2020-03-19,,,,,,,
South America,BRA,Brazil,2020,3,4,2020-03-20,,,,,,,
South America,BRA,Brazil,2020,3,5,2020-03-21,,,,,,,
South America,BRA,Brazil,2020,3,6,2020-03-22,,,,,,,
South America,BRA,Brazil,2020,3,0,2020-03-23,,,,,,,
South America,BRA,Brazil,2020,3,1,2020-03-24,,,,,,,
South America,BRA,Brazil,2020,3,2,2020-03-25,,,,,,,
South America,BRA,Brazil,2020,3,3,2020-03-26,,,,,,,
South America,BRA,Brazil,2020,3,4,2020-03-27,,,,,,,
South America,BRA,Brazil,2020,3,5,2020-03-28,,,,,,,
South America,BRA,Brazil,2020,3,6,2020-03-29,,,,,,,
South America,BRA,Brazil,2020,3,0,2020-03-30,,,,,,,
South America,BRA,Brazil,2020,3,1,2020-03-31,,,,,,,
